total_area,rooms,floors_total,living_area,floor,studio,open_plan,kitchen_area,locality_name,airports_nearest,cityCenters_nearest,parks_around3000,ponds_around3000,log_price
40.0,1,17.0,20.0,9,,,8.4,Санкт-Петербург,39622.0,14906.0,0.0,0.0,15.319588176962746
31.1,1,9.0,15.4,8,,,8.1,Санкт-Петербург,46679.0,15419.0,0.0,0.0,14.962913328262083
59.0,3,9.0,40.4,3,,,6.7,Санкт-Петербург,13461.0,14546.0,1.0,1.0,15.64006001130563
32.3,1,9.0,17.8,8,,,6.2,Санкт-Петербург,37652.0,10124.0,0.0,0.0,14.978661680269907
113.3,3,5.0,64.8,5,,,22.7,Санкт-Петербург,31363.0,3855.0,1.0,1.0,16.108045416114916
60.65,2,6.0,39.07,2,,,4.5,Санкт-Петербург,19757.0,2231.0,3.0,3.0,15.894952224644102
36.2,1,9.0,17.8,8,,,8.8,Санкт-Петербург,15361.0,14157.0,0.0,0.0,14.940440479625028
37.6,1,8.0,18.4,1,,,8.1,Красное Село,25341.0,28765.0,0.0,0.0,14.81614280591917
42.4,1,10.0,19.4,8,,,11.9,Санкт-Петербург,32888.0,12944.0,0.0,0.0,15.330638010707329
38.0,1,4.0,22.5,2,,,6.5,Санкт-Петербург,31133.0,4112.0,1.0,3.0,15.404745967162468
54.0,2,24.0,30.0,1,,,10.0,посёлок Мурино,,,,,15.35237799261728
48.0,1,10.0,,2,,,12.4,Санкт-Петербург,22057.0,10647.0,2.0,0.0,15.607270193858982
31.0,1,9.0,19.0,6,,,6.0,Санкт-Петербург,13710.0,14789.0,0.0,1.0,14.978661680269907
43.0,2,5.0,30.4,5,,,5.5,Гатчина,,,,,14.790070575320824
44.1,2,9.0,26.4,1,,,6.3,Санкт-Петербург,46404.0,16333.0,0.0,0.0,15.201805169084134
35.3,1,22.0,16.9,20,,,10.2,посёлок Мурино,,,,,15.068273812173887
57.7,3,9.0,39.3,4,,,6.2,Санкт-Петербург,50665.0,16275.0,1.0,0.0,15.46416937585933
37.87,1,3.0,30.55,1,,,,Санкт-Петербург,39446.0,18500.0,0.0,2.0,14.348525957518943
47.0,1,25.0,24.0,10,,,11.0,Санкт-Петербург,34071.0,12184.0,0.0,0.0,15.602257652872959
75.0,4,9.0,38.0,9,,,17.0,Санкт-Петербург,50741.0,16069.0,0.0,0.0,15.754252361425857
25.07,1,25.0,17.0,24,,,,Санкт-Петербург,7659.0,13841.0,0.0,0.0,14.99416586199818
56.5,3,9.0,40.0,3,,,9.6,деревня Новое Девяткино,,,,,15.201805169084134
43.6,1,17.0,16.9,11,,,,Санкт-Петербург,36688.0,11841.0,0.0,2.0,15.671652442396002
52.0,2,12.0,31.1,11,,,7.5,Санкт-Петербург,35534.0,13342.0,1.0,2.0,15.414898336565054
56.7,1,3.0,33.7,1,,,11.4,Санкт-Петербург,24796.0,3402.0,3.0,2.0,16.157124134098133
78.7,2,12.0,40.0,5,,,12.0,Санкт-Петербург,42781.0,9148.0,0.0,0.0,15.803385043104912
44.0,2,4.0,27.0,1,,,5.0,городской посёлок Фёдоровское,,,,,14.88022163978423
33.9,1,10.0,19.3,10,,,6.6,Санкт-Петербург,35091.0,15393.0,2.0,3.0,15.201805169084134
64.0,2,24.0,29.0,14,,,27.0,Санкт-Петербург,21460.0,16788.0,0.0,1.0,15.717618233614914
43.0,1,4.0,19.0,1,,,12.0,Колпино,28554.0,34341.0,0.0,3.0,15.068273812173887
30.7,1,5.0,18.0,5,,,5.5,Санкт-Петербург,10558.0,10495.0,0.0,0.0,14.962913328262083
57.51,2,24.0,31.51,19,,,12.93,Санкт-Петербург,18573.0,16168.0,3.0,2.0,15.702580358511794
62.3,2,13.0,36.4,7,,,10.6,Санкт-Петербург,35353.0,15359.0,0.0,1.0,15.830413711839864
54.0,3,5.0,36.0,5,,,5.0,Кингисепп,,,,,14.690979711984754
44.0,2,8.0,32.0,3,,,8.0,Санкт-Петербург,32364.0,9442.0,1.0,2.0,15.317363482435562
60.2,3,9.0,42.0,3,,,6.2,Санкт-Петербург,28934.0,11795.0,1.0,1.0,15.434502881301423
70.0,3,4.0,44.0,4,,,11.0,Санкт-Петербург,23639.0,3766.0,0.0,1.0,16.257857680289998
49.6,4,5.0,38.0,3,,,5.0,Санкт-Петербург,21797.0,8686.0,0.0,3.0,15.200554387495371
42.8,2,5.0,32.0,5,,,5.0,Сясьстрой,,,,,13.710151153416941
56.7,2,3.0,29.7,1,,,,село Рождествено,,,,,14.731801689838349
45.2,2,2.0,,1,,,,поселок Котельский,,,,,13.76421831620775
46.0,1,,,5,,,,Санкт-Петербург,39412.0,10186.0,1.0,3.0,16.029264546541317
33.1,1,10.0,12.9,7,,,8.6,Санкт-Петербург,30290.0,11159.0,2.0,1.0,15.068273812173887
225.0,7,4.0,160.0,4,,,16.0,Санкт-Петербург,24998.0,5682.0,0.0,0.0,16.705882371415992
42.0,2,3.0,27.0,3,,,,деревня Кипень,,,,,14.603968372873895
57.1,3,9.0,39.0,8,,,7.0,Санкт-Петербург,19816.0,11347.0,0.0,0.0,15.520258832020865
61.0,4,5.0,45.0,2,,,5.5,Коммунар,,,,,14.763300344494624
35.0,1,16.0,18.0,2,,,10.0,Санкт-Петербург,32969.0,14133.0,1.0,2.0,15.123843647884687
45.9,1,20.0,,10,,,12.75,Санкт-Петербург,16463.0,14052.0,0.0,2.0,15.273251012293827
70.0,3,6.0,49.0,4,,,9.0,Санкт-Петербург,30491.0,4321.0,1.0,1.0,15.64006001130563
170.0,5,7.0,80.0,2,,,20.0,Санкт-Петербург,27263.0,7208.0,1.0,0.0,16.52356082573315
54.3,2,14.0,30.4,5,,,10.7,посёлок Парголово,54340.0,24265.0,0.0,0.0,15.363073279446223
37.2,1,25.0,18.7,17,,,9.6,Кудрово,,,,,15.104743481723089
195.7,6,5.0,150.8,5,,,17.7,Санкт-Петербург,23932.0,4195.0,1.0,0.0,16.785925074816024
89.0,3,5.0,53.0,5,,,8.0,Санкт-Петербург,24508.0,2838.0,1.0,1.0,16.012735246411598
35.0,1,25.0,,7,,,,Санкт-Петербург,35715.0,9238.0,0.0,1.0,15.348067642045114
57.0,1,3.0,28.0,2,,,16.0,Санкт-Петербург,24706.0,4273.0,1.0,3.0,15.77278460691283
31.9,1,9.0,15.0,6,,,8.0,Санкт-Петербург,42171.0,10993.0,1.0,0.0,14.978661680269907
60.7,2,25.0,30.5,2,,,9.2,Санкт-Петербург,33626.0,13495.0,0.0,0.0,15.623799493077952
88.6,2,16.0,60.5,9,,,12.8,Санкт-Петербург,10069.0,13445.0,0.0,0.0,16.082468576942105
34.2,1,10.0,14.2,4,,,8.0,Санкт-Петербург,19092.0,4441.0,0.0,0.0,15.473738825043979
35.0,1,5.0,18.0,3,,,7.5,посёлок Пудость,,,,,14.375126917328105
32.0,1,5.0,18.0,1,,,6.0,Санкт-Петербург,41118.0,11250.0,2.0,0.0,14.731801689838349
86.7,4,7.0,59.2,6,,,10.64,Санкт-Петербург,33841.0,11751.0,0.0,0.0,16.329166702009918
47.1,2,9.0,28.6,3,,,8.7,Санкт-Петербург,45444.0,19015.0,0.0,1.0,15.319588176962746
80.0,3,3.0,54.4,3,,,8.5,Санкт-Петербург,22407.0,5194.0,1.0,0.0,16.213405921671733
46.7,2,9.0,25.0,8,,,9.0,посёлок Шушары,17973.0,23760.0,0.0,1.0,14.978661680269907
87.1,3,25.0,55.2,5,,,11.3,Санкт-Петербург,48012.0,15501.0,0.0,0.0,16.204273438942487
45.4,2,5.0,31.4,3,,,5.4,Выборг,,,,,14.603968372873895
39.0,1,12.0,20.0,7,,,10.0,Санкт-Петербург,35490.0,15791.0,0.0,3.0,15.176487367510099
35.5,1,16.0,15.6,14,,,8.7,Санкт-Петербург,12960.0,12342.0,1.0,1.0,15.434898603231721
33.9,1,5.0,17.2,4,,,9.3,Выборг,,,,,14.914123179965662
37.4,1,6.0,17.6,1,,,8.7,Пушкин,13489.0,25643.0,0.0,0.0,15.137266664613225
127.2,4,16.0,70.3,3,,,23.4,Санкт-Петербург,38900.0,12843.0,0.0,0.0,16.454567959008102
46.0,2,5.0,28.2,2,,,7.5,Санкт-Петербург,21793.0,13623.0,1.0,0.0,15.11023799953124
36.5,1,5.0,17.7,2,,,11.3,посёлок городского типа Токсово,,,,,15.009433329466965
37.0,1,20.0,,10,,,11.0,посёлок Шушары,11858.0,17411.0,0.0,0.0,15.201805169084134
35.1,1,12.0,16.8,11,,,7.0,Санкт-Петербург,33183.0,12258.0,1.0,0.0,15.053885078862573
32.0,1,2.0,17.5,1,,,14.0,Выборг,,,,,13.304686600863562
53.0,2,6.0,33.0,6,,,,Санкт-Петербург,19701.0,4211.0,0.0,1.0,15.671808704579888
97.2,3,16.0,,16,,,18.3,Санкт-Петербург,19426.0,21138.0,0.0,2.0,16.213315008456604
96.0,3,5.0,68.4,5,,,,Санкт-Петербург,24567.0,5135.0,1.0,0.0,16.308716093211594
36.0,1,16.0,17.9,2,,,8.4,Санкт-Петербург,29595.0,11363.0,2.0,1.0,15.226253843448387
41.2,1,18.0,17.0,18,,,13.0,посёлок Мурино,,,,,14.88022163978423
52.0,2,5.0,15.0,5,,,25.0,Санкт-Петербург,24555.0,5129.0,0.0,1.0,15.882373444019521
41.0,1,20.0,20.0,3,,,10.5,Санкт-Петербург,31293.0,11886.0,0.0,0.0,15.237413587806026
30.0,1,5.0,17.0,5,,,7.5,Тихвин,,,,,14.0225255403564
36.1,1,13.0,16.5,12,,,10.0,Санкт-Петербург,27858.0,9747.0,0.0,2.0,15.201805169084134
39.0,1,14.0,20.0,10,,,8.4,Санкт-Петербург,35455.0,11356.0,0.0,2.0,15.11023799953124
31.2,1,4.0,,1,,,,Санкт-Петербург,18050.0,17053.0,1.0,0.0,14.80876270134486
63.2,2,17.0,35.5,10,,,11.4,Санкт-Петербург,18428.0,16134.0,1.0,1.0,15.931766193248746
58.0,3,5.0,44.0,4,,,5.5,Санкт-Петербург,29520.0,12382.0,0.0,1.0,15.363073279446223
46.0,2,5.0,32.0,4,,,6.0,Санкт-Петербург,13445.0,11474.0,0.0,1.0,15.163583966004193
86.9,2,6.0,50.5,4,,,12.5,Санкт-Петербург,25323.0,5741.0,2.0,0.0,16.184819376546592
44.7,1,,13.79,19,,,,Санкт-Петербург,9222.0,11340.0,0.0,0.0,15.781651953929849
71.0,3,9.0,42.6,1,,,8.0,Всеволожск,,,,,15.274125813221904
83.82,2,11.0,42.31,1,,,17.85,Санкт-Петербург,39946.0,10720.0,1.0,3.0,16.300000537623998
96.7,3,5.0,64.3,2,,,15.0,Санкт-Петербург,24540.0,5477.0,2.0,0.0,16.432906463791053
53.0,2,5.0,31.0,4,,,7.0,Санкт-Петербург,21397.0,1429.0,1.0,2.0,15.694975760283178
66.0,3,4.0,37.0,2,,,8.5,село Копорье,,,,,14.914123179965662
51.0,2,5.0,30.0,4,,,9.4,поселок Романовка,,,,,14.796840060830174
65.8,2,5.0,30.0,1,,,13.0,Кириши,,,,,14.946912992035967
43.7,2,12.0,28.8,4,,,6.4,Санкт-Петербург,32546.0,9625.0,1.0,0.0,15.341567078850604
95.8,3,5.0,68.1,2,,,14.4,Санкт-Петербург,21411.0,1141.0,3.0,3.0,16.60163235614652
74.0,2,3.0,38.1,2,,,10.7,Петергоф,35438.0,30627.0,2.0,0.0,16.22245575637265
40.0,1,21.0,18.0,10,,,11.0,посёлок Мурино,,,,,15.226497775576945
53.0,2,5.0,31.0,4,,,,Пушкин,14135.0,26288.0,0.0,0.0,15.78262305453032
117.7,3,8.0,62.5,2,,,21.5,Санкт-Петербург,39393.0,11096.0,1.0,0.0,16.694709071442087
48.8,2,9.0,30.6,8,,,6.0,Санкт-Петербург,28650.0,7589.0,1.0,2.0,15.341567078850604
76.0,2,25.0,33.0,1,,,15.0,Санкт-Петербург,30635.0,11299.0,1.0,1.0,15.63033546298976
63.0,3,12.0,41.0,4,,,7.0,Санкт-Петербург,49631.0,14525.0,2.0,1.0,15.46416937585933
35.5,1,12.0,17.1,3,,,7.0,Санкт-Петербург,32066.0,12658.0,0.0,0.0,15.068273812173887
32.3,1,9.0,17.8,2,,,6.2,Санкт-Петербург,16790.0,16698.0,0.0,1.0,14.962913328262083
38.3,1,25.0,19.4,1,,,10.5,Санкт-Петербург,10700.0,14612.0,0.0,1.0,15.226497775576945
53.5,2,5.0,33.5,3,,,8.0,Санкт-Петербург,14122.0,8414.0,0.0,0.0,15.424948670398354
44.5,2,5.0,25.2,2,,,5.5,Санкт-Петербург,14965.0,9877.0,1.0,1.0,15.35237799261728
58.1,3,9.0,39.4,9,,,6.3,Санкт-Петербург,49687.0,15393.0,0.0,0.0,15.46416937585933
78.8,3,17.0,51.3,9,,,10.3,посёлок Парголово,54474.0,24400.0,0.0,0.0,15.607270193858982
62.9,2,16.0,,8,,,,Санкт-Петербург,12698.0,15290.0,0.0,2.0,15.623799493077952
50.56,2,9.0,30.0,1,,,9.65,Колпино,25213.0,30999.0,0.0,0.0,15.26242977619469
42.4,1,17.0,19.0,7,,,12.0,Санкт-Петербург,51013.0,15024.0,0.0,0.0,15.520258832020865
74.0,3,14.0,59.0,8,,,12.0,Санкт-Петербург,37715.0,12612.0,1.0,1.0,15.882373444019521
42.0,1,17.0,17.0,8,,,12.0,Санкт-Петербург,15839.0,14635.0,0.0,1.0,15.163583966004193
37.0,2,2.0,23.7,2,,,5.5,посёлок Пригородный,,,,,14.151983508870947
36.5,1,16.0,16.2,12,,,8.2,Санкт-Петербург,45346.0,15419.0,2.0,0.0,15.341567078850604
53.3,2,9.0,31.0,5,,,7.8,Санкт-Петербург,51848.0,13846.0,0.0,1.0,15.547166280113759
67.3,3,9.0,44.0,7,,,8.8,Санкт-Петербург,25221.0,14442.0,0.0,0.0,15.511126350125648
65.6,2,10.0,29.7,6,,,12.5,Всеволожск,,,,,15.137266664613225
46.4,2,5.0,18.0,3,,,20.0,Санкт-Петербург,25254.0,5046.0,2.0,1.0,15.955576839107596
78.3,3,5.0,52.7,5,,,9.4,Санкт-Петербург,21828.0,10418.0,3.0,1.0,15.648092181712572
30.0,1,5.0,15.3,2,,,7.3,деревня Нурма,,,,,14.151983508870947
95.6,4,12.0,63.3,3,,,15.0,Санкт-Петербург,19719.0,21431.0,0.0,2.0,15.775605482856605
78.8,3,4.0,43.3,2,,,13.3,Пушкин,19919.0,34773.0,0.0,2.0,15.656060350091908
38.6,1,18.0,20.0,14,,,10.6,Санкт-Петербург,33058.0,14156.0,0.0,1.0,15.176487367510099
33.2,1,17.0,16.3,16,,,8.6,Санкт-Петербург,22549.0,13164.0,1.0,0.0,14.80876270134486
42.0,1,16.0,24.2,14,,,9.1,Санкт-Петербург,18551.0,21976.0,0.0,0.0,15.274125813221904
81.3,4,9.0,57.4,4,,,9.0,Санкт-Петербург,13557.0,12353.0,0.0,0.0,15.856731016694035
141.0,7,5.0,84.0,2,,,25.0,Санкт-Петербург,20243.0,3334.0,2.0,1.0,16.906553056777135
43.2,2,3.0,25.4,3,,,6.0,Красное Село,25283.0,28707.0,3.0,1.0,14.910784279814974
50.7,2,9.0,33.0,3,,,7.0,Санкт-Петербург,14004.0,16596.0,0.0,1.0,15.319588176962746
94.0,3,4.0,67.0,1,,,10.0,Санкт-Петербург,24675.0,5494.0,1.0,1.0,16.065749275960183
54.7,3,4.0,40.5,1,,,4.9,поселок городского типа Дубровка,,,,,14.790070575320824
44.5,2,9.0,27.8,6,,,8.1,Санкт-Петербург,12370.0,10983.0,0.0,0.0,15.226497775576945
53.3,2,3.0,29.1,1,,,,деревня Трубников Бор,,,,,14.508658238524095
42.0,2,5.0,26.0,1,,,6.0,Выборг,,,,,14.751604309291395
58.4,0,7.0,33.0,6,,,,Санкт-Петербург,14509.0,8288.0,0.0,0.0,15.90737474309945
43.6,1,4.0,17.9,1,,,11.3,Санкт-Петербург,20901.0,1146.0,1.0,2.0,15.555976908243359
36.0,1,12.0,19.8,6,,,8.0,Санкт-Петербург,29906.0,12738.0,1.0,0.0,15.067988057145726
52.6,1,8.0,23.6,4,,,11.7,Санкт-Петербург,16550.0,15552.0,0.0,1.0,15.607270193858982
58.0,3,9.0,42.0,2,,,6.0,Санкт-Петербург,42719.0,12596.0,1.0,0.0,15.59046307836746
67.7,3,9.0,40.0,4,,,8.0,Санкт-Петербург,32668.0,13832.0,0.0,0.0,15.679590843810702
42.1,2,8.0,28.1,8,,,6.9,Санкт-Петербург,11852.0,11778.0,0.0,0.0,15.201805169084134
35.7,1,21.0,15.0,12,,,13.0,Мурино,,,,,15.274125813221904
312.0,5,2.0,127.0,2,,,24.0,Санкт-Петербург,38164.0,11736.0,1.0,1.0,17.030378401595577
77.1,2,4.0,33.9,4,,,15.8,Санкт-Петербург,18617.0,17465.0,1.0,3.0,16.508785541143325
75.0,3,16.0,43.0,5,,,9.0,Санкт-Петербург,31723.0,12728.0,0.0,0.0,15.623799493077952
93.0,3,16.0,82.0,4,,,14.5,Санкт-Петербург,29683.0,7055.0,0.0,3.0,16.380459992348886
37.2,1,10.0,17.2,5,,,7.5,Санкт-Петербург,49975.0,14806.0,1.0,0.0,15.330638010707329
29.1,1,9.0,15.2,4,,,6.55,Санкт-Петербург,27767.0,12290.0,1.0,1.0,15.067988057145726
31.0,1,9.0,16.0,2,,,8.0,Санкт-Петербург,11964.0,10434.0,0.0,0.0,15.096444681204078
32.0,1,9.0,17.0,5,,,7.0,Санкт-Петербург,43000.0,13264.0,0.0,0.0,15.29711532616119
46.04,2,9.0,28.09,6,,,8.07,Санкт-Петербург,37499.0,11240.0,0.0,0.0,15.424948670398354
42.0,1,10.0,18.4,2,,,11.1,Санкт-Петербург,24850.0,16231.0,0.0,0.0,15.173919972664004
42.0,2,4.0,26.5,2,,,5.5,Пушкин,14624.0,26778.0,0.0,0.0,15.068273812173887
116.0,3,12.0,54.0,8,,,25.0,Санкт-Петербург,44151.0,13731.0,1.0,0.0,16.489659276356317
32.0,1,5.0,30.0,5,,,8.2,Всеволожск,,,,,15.006398426692876
50.0,2,25.0,30.0,12,,,17.0,Санкт-Петербург,51514.0,15486.0,0.0,1.0,15.830413711839864
40.0,2,3.0,26.0,3,,,7.0,Выборг,,,,,14.557448378884015
85.0,3,5.0,57.0,2,,,28.0,Санкт-Петербург,26470.0,5172.0,2.0,1.0,16.337231261196273
42.1,1,8.0,15.2,7,,,14.8,Санкт-Петербург,23564.0,5160.0,0.0,1.0,15.797000321388767
55.0,2,15.0,30.0,14,,,8.0,Санкт-Петербург,12828.0,11222.0,0.0,0.0,15.511126350125648
48.0,2,18.0,26.0,2,,,9.0,Санкт-Петербург,10586.0,13962.0,0.0,0.0,15.562969942511762
40.0,2,16.0,,13,,,18.0,Санкт-Петербург,8255.0,11911.0,2.0,1.0,15.123843647884687
58.0,2,9.0,32.0,7,,,9.0,Никольское,,,,,15.053885078862573
121.8,5,6.0,92.6,5,,,9.0,Санкт-Петербург,18875.0,14956.0,3.0,2.0,16.012735246411598
44.0,1,14.0,12.0,4,,,21.2,Санкт-Петербург,31842.0,5693.0,2.0,0.0,15.961441957872001
38.0,1,8.0,14.2,2,,,10.5,Санкт-Петербург,15970.0,14766.0,1.0,0.0,15.163583966004193
52.4,2,12.0,,2,,,,Санкт-Петербург,35911.0,12363.0,1.0,1.0,15.590632555502093
88.6,3,7.0,,2,,,11.8,Санкт-Петербург,23604.0,5294.0,0.0,1.0,16.503358119776173
55.6,2,27.0,30.8,18,,,10.0,посёлок Мурино,,,,,15.319588176962746
30.0,1,16.0,19.0,3,,,,Санкт-Петербург,34201.0,14069.0,0.0,0.0,15.068273812173887
45.3,2,5.0,29.0,1,,,6.0,Санкт-Петербург,17439.0,17063.0,1.0,1.0,15.068273812173887
44.7,2,9.0,30.0,2,,,9.0,Кириши,,,,,14.386490669521603
55.0,2,16.0,33.0,13,,,11.0,Санкт-Петербург,29066.0,13365.0,0.0,0.0,15.732433317205148
66.2,3,9.0,41.9,6,,,7.5,Волхов,,,,,14.763300344494624
55.0,2,6.0,33.0,4,,,14.1,Санкт-Петербург,31903.0,4758.0,2.0,0.0,15.424948670398354
62.0,2,18.0,28.0,12,,,13.0,Санкт-Петербург,42298.0,21614.0,0.0,1.0,15.40168004816729
67.7,3,9.0,48.36,4,,,6.25,Санкт-Петербург,14525.0,10332.0,0.0,1.0,15.483217567201578
33.4,1,25.0,15.12,12,,,8.15,деревня Кудрово,,,,,15.006398426692876
30.2,1,5.0,16.6,5,,,5.5,Кронштадт,67816.0,49542.0,2.0,2.0,14.727793670047236
33.2,1,17.0,,13,,,,Санкт-Петербург,15476.0,12020.0,1.0,0.0,15.285686632949897
38.0,1,27.0,15.0,24,,,11.5,посёлок Парголово,53511.0,19687.0,0.0,0.0,15.11023799953124
57.0,3,9.0,38.99,3,,,7.0,Санкт-Петербург,50865.0,14657.0,0.0,0.0,15.454507466814658
47.0,2,9.0,28.2,9,,,7.0,Санкт-Петербург,33338.0,10894.0,2.0,0.0,15.150511887854474
93.0,2,12.0,42.0,12,,,25.0,Санкт-Петербург,20867.0,22579.0,0.0,1.0,15.830413711839864
46.8,2,5.0,32.8,2,,,5.3,поселок Молодцово,,,,,14.467836264837162
75.0,3,5.0,49.0,4,,,8.0,Санкт-Петербург,26943.0,8044.0,1.0,0.0,15.88868261241667
68.0,3,9.0,43.0,4,,,9.0,Санкт-Петербург,33546.0,12474.0,1.0,2.0,15.555976908243359
29.3,1,2.0,16.8,2,,,6.1,поселок городского типа Рахья,,,,,14.151983508870947
44.6,1,17.0,18.7,11,,,9.8,Санкт-Петербург,22587.0,12915.0,1.0,0.0,15.394489469099211
33.5,1,5.0,17.5,5,,,8.3,Никольское,,,,,14.45736497045232
45.0,2,5.0,31.0,1,,,7.5,Санкт-Петербург,15758.0,11479.0,1.0,0.0,15.46416937585933
77.2,2,5.0,44.0,5,,,12.6,Санкт-Петербург,36813.0,8572.0,1.0,3.0,16.176364653421913
59.4,2,10.0,28.5,1,,,16.8,деревня Новое Девяткино,,,,,15.238619133170708
33.4,1,22.0,16.0,20,,,8.0,Кудрово,,,,,14.862829903121964
45.0,2,5.0,30.5,4,,,7.0,Санкт-Петербург,19070.0,16207.0,0.0,0.0,15.163583966004193
39.2,1,16.0,17.5,12,,,10.4,Санкт-Петербург,51366.0,14335.0,0.0,0.0,15.319588176962746
40.0,1,7.0,,5,,,,Кронштадт,66669.0,48395.0,0.0,2.0,15.068273812173887
63.0,3,15.0,34.0,5,,,8.7,Санкт-Петербург,16540.0,15542.0,1.0,0.0,15.679590843810702
80.0,3,6.0,50.0,5,,,9.0,Гатчина,,,,,15.615568995296266
78.7,3,6.0,59.6,3,,,8.0,Санкт-Петербург,23390.0,2254.0,2.0,1.0,16.41820031748273
51.0,2,5.0,29.0,4,,,10.6,Ломоносов,48607.0,36816.0,0.0,2.0,15.039286283703994
31.0,1,9.0,18.1,9,,,6.3,Сертолово,,,,,14.603968372873895
114.8,5,3.0,86.2,3,,,7.7,Санкт-Петербург,22694.0,2457.0,2.0,3.0,16.066802461833923
48.4,1,10.0,18.7,6,,,13.0,село Русско-Высоцкое,,,,,14.690979711984754
45.8,2,5.0,28.9,5,,,6.3,Санкт-Петербург,42433.0,14936.0,0.0,0.0,15.248211530561777
41.0,1,5.0,32.0,3,,,9.0,деревня Выскатка,,,,,13.060490101343552
70.0,3,5.0,44.3,3,,,8.5,Тосно,,,,,15.093663039015954
38.0,1,21.0,18.0,6,,,10.0,Кудрово,,,,,15.274125813221904
44.1,2,5.0,30.1,4,,,4.5,поселок Оредеж,,,,,13.785052381406869
38.4,1,19.0,17.7,7,,,11.2,Санкт-Петербург,16257.0,15144.0,1.0,0.0,15.256530055459773
32.0,1,9.0,20.0,1,,,6.0,посёлок Металлострой,25054.0,26766.0,0.0,0.0,14.711598990684092
29.9,1,27.0,20.3,3,,,,посёлок Парголово,52912.0,19089.0,0.0,0.0,15.022977550498084
60.4,3,9.0,43.4,3,,,6.2,Санкт-Петербург,49714.0,16057.0,0.0,0.0,15.564710586686562
131.0,4,5.0,87.0,4,,,15.0,Санкт-Петербург,24011.0,4579.0,1.0,0.0,16.300417291085605
40.0,1,25.0,20.0,20,,,10.0,Санкт-Петербург,16749.0,14833.0,1.0,0.0,15.328437790281823
46.0,1,16.0,20.0,2,,,11.0,Всеволожск,,,,,15.053885078862573
82.4,4,4.0,54.3,1,,,10.4,Сертолово,,,,,15.009433329466965
35.0,1,9.0,17.0,1,,,8.0,Сертолово,,,,,14.594835893480763
42.1,2,5.0,26.1,2,,,6.8,Санкт-Петербург,27271.0,8250.0,0.0,0.0,15.11023799953124
121.0,3,25.0,65.9,24,,,18.4,Санкт-Петербург,50867.0,14938.0,0.0,0.0,16.454567959008102
75.7,4,10.0,57.4,1,,,6.1,Санкт-Петербург,29727.0,13949.0,0.0,0.0,15.76142084987672
54.0,2,14.0,12.5,11,,,12.0,Колпино,27638.0,33424.0,0.0,0.0,15.123843647884687
75.5,1,8.0,,4,,,,Санкт-Петербург,32440.0,5297.0,0.0,2.0,16.968989936448928
60.8,2,5.0,32.7,4,,,11.6,Санкт-Петербург,26434.0,5137.0,3.0,0.0,15.882373444019521
58.0,2,9.0,,7,,,15.0,Санкт-Петербург,22568.0,17135.0,0.0,1.0,15.424948670398354
